"ProjectName","RepositoryName","RepositoryId","AlertId","AlertType","Title","Severity","State","Tool","FirstDetectionDate","LastDetectionDate","IntroductionDate","GitRef","Confidence"
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","163","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11023)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","162","dependency","Prototype Pollution in lodash (CVE-2019-10744)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","161","dependency","Prototype Pollution in lodash (CVE-2019-10744)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","160","dependency","Arbitrary File Overwrite in tar (CVE-2018-20834)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","159","dependency","Arbitrary File Overwrite in tar (CVE-2018-20834)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","158","dependency","Insecure serialization leading to RCE in serialize-javascript (CVE-2020-7660)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","157","dependency","Regular Expression Denial of Service in postcss (CVE-2021-23368)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","156","dependency","qs vulnerable to Prototype Pollution (CVE-2022-24999)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","155","dependency","qs vulnerable to Prototype Pollution (CVE-2022-24999)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","154","dependency","loader-utils is vulnerable to Regular Expression Denial of Service (ReDoS) (CVE-2022-37599)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","153","dependency","Cross-Site Scripting in serialize-javascript (CVE-2019-16769)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","152","dependency","Mongoose Vulnerable to Prototype Pollution in Schema Object (CVE-2022-24304)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","151","dependency","Mongoose Vulnerable to Prototype Pollution in Schema Object (CVE-2022-24304)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","150","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11022)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","149","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11022)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","148","dependency","Uncontrolled resource consumption in braces (CVE-2024-4068)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","147","dependency","Prototype Pollution in handlebars (GHSA-g9r4-xpmj-mj65)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","146","dependency","Prototype Pollution in handlebars (GHSA-g9r4-xpmj-mj65)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","145","dependency","Prototype Pollution in async (CVE-2021-43138)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","144","dependency","Prototype Pollution in async (CVE-2021-43138)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","121","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","120","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","119","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","118","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","117","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","116","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","115","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","114","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","113","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","112","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","111","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","110","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","109","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","108","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","107","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","106","code","Missing cross-site request forgery token validation (cs/web/missing-token-validation)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","105","code","Missing global error handler (cs/web/missing-global-error-handler)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","104","code","Missing global error handler (cs/web/missing-global-error-handler)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","103","code","Missing global error handler (cs/web/missing-global-error-handler)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","102","code","Missing global error handler (cs/web/missing-global-error-handler)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","101","code","Creating an ASP.NET debug binary may reveal sensitive information (cs/web/debug-binary)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","100","code","Creating an ASP.NET debug binary may reveal sensitive information (cs/web/debug-binary)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","99","code","Creating an ASP.NET debug binary may reveal sensitive information (cs/web/debug-binary)","high","active","CodeQL","2024-09-10T13:36:48.6557518Z","2025-06-16T19:55:26.3468014Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","98","code","Hard-coded credentials (cs/hardcoded-credentials)","critical","fixed","CodeQL","2024-09-10T13:36:48.6557518Z","2025-02-04T19:52:20.5095793Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","97","code","Hard-coded credentials (cs/hardcoded-credentials)","critical","fixed","CodeQL","2024-09-10T13:36:48.6557518Z","2025-02-04T19:52:20.5095793Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","96","code","Hard-coded credentials (cs/hardcoded-credentials)","critical","fixed","CodeQL","2024-09-10T13:36:48.6557518Z","2025-02-04T19:52:20.5095793Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","95","dependency","bootstrap Cross-site Scripting vulnerability (CVE-2018-20677)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","94","dependency","bootstrap Cross-site Scripting vulnerability (CVE-2018-20677)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","93","dependency","bootstrap Cross-site Scripting vulnerability (CVE-2018-20677)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","92","dependency","Regular Expression Denial of Service in jquery-validation (CVE-2021-21252)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","91","dependency","Regular Expression Denial of Service in jquery-validation (CVE-2021-21252)","high","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","90","dependency","Regular Expression Denial of Service in jquery-validation (CVE-2021-21252)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","89","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11023)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","88","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11023)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","87","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11023)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","86","dependency","Regular expression denial of service in jquery-validation (CVE-2021-43306)","low","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","85","dependency","Regular expression denial of service in jquery-validation (CVE-2021-43306)","low","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","84","dependency","Regular expression denial of service in jquery-validation (CVE-2021-43306)","low","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","83","dependency","XSS in `*Text` options of the Datepicker widget in jquery-ui (CVE-2021-41183)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","82","dependency","XSS in `*Text` options of the Datepicker widget in jquery-ui (CVE-2021-41183)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","81","dependency","XSS in `*Text` options of the Datepicker widget in jquery-ui (CVE-2021-41183)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","80","dependency","Cookie parsing failure (CVE-2020-1045)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","79","dependency","Cookie parsing failure (CVE-2020-1045)","high","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","78","dependency","Cookie parsing failure (CVE-2020-1045)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","77","dependency","jQuery UI vulnerable to XSS when refreshing a checkboxradio with an HTML-like initial text label (CVE-2022-31160)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","76","dependency","jQuery UI vulnerable to XSS when refreshing a checkboxradio with an HTML-like initial text label (CVE-2022-31160)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","75","dependency","jQuery UI vulnerable to XSS when refreshing a checkboxradio with an HTML-like initial text label (CVE-2022-31160)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","74","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11022)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","73","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11022)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","72","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11022)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","71","dependency","XSS in the `of` option of the `.position()` util in jquery-ui (CVE-2021-41184)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","70","dependency","XSS in the `of` option of the `.position()` util in jquery-ui (CVE-2021-41184)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","69","dependency","XSS in the `of` option of the `.position()` util in jquery-ui (CVE-2021-41184)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","68","dependency","Moderate severity vulnerability that affects Bootstrap.Less, bootstrap, and bootstrap.sass (CVE-2019-8331)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","67","dependency","Moderate severity vulnerability that affects Bootstrap.Less, bootstrap, and bootstrap.sass (CVE-2019-8331)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","66","dependency","Moderate severity vulnerability that affects Bootstrap.Less, bootstrap, and bootstrap.sass (CVE-2019-8331)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","65","dependency","Bootstrap Cross-Site Scripting (XSS) vulnerability (CVE-2024-6484)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","64","dependency","Bootstrap Cross-Site Scripting (XSS) vulnerability (CVE-2024-6484)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","63","dependency","Bootstrap Cross-Site Scripting (XSS) vulnerability (CVE-2024-6484)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","62","dependency","XSS in the `altField` option of the Datepicker widget in jquery-ui (CVE-2021-41182)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","61","dependency","XSS in the `altField` option of the Datepicker widget in jquery-ui (CVE-2021-41182)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","60","dependency","XSS in the `altField` option of the Datepicker widget in jquery-ui (CVE-2021-41182)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","59","dependency","Bootstrap Cross-site Scripting vulnerability (CVE-2018-14042)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","58","dependency","Bootstrap Cross-site Scripting vulnerability (CVE-2018-14042)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
